norm,acceptance_rate,is_emerged,is_subsumed_by_emerged
Norm{consequent=RING; conditions=Context{; callerRelationship=FRIEND; calleeLocation=LIBRARY}},0.395,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false}},0.263,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=STRANGER; calleeLocation=LIBRARY}},0.951,true,false
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=COLLEAGUE; calleeLocation=LIBRARY}},0.61,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false}},0.731,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=COLLEAGUE}},0.514,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=STRANGER; calleeLocation=LIBRARY}},0.193,false,false
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=MEETING}},0.678,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=FAMILY}},0.808,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true}},0.299,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=STRANGER}},0.307,false,false
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=LIBRARY}},0.67,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; calleeLocation=MEETING}},0.875,false,false
Norm{consequent=RING; conditions=Context{; calleeLocation=HOME}},0.567,false,false
Norm{consequent=RING; conditions=Context{}},0.419,false,false
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=STRANGER}},0.682,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; calleeLocation=ER}},0.85,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=COLLEAGUE; calleeLocation=MEETING}},0.362,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=FRIEND}},0.612,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=STRANGER}},0.382,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=FRIEND}},0.387,false,false
Norm{consequent=RING; conditions=Context{; calleeLocation=ER}},0.608,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=FAMILY; calleeLocation=MEETING}},0.829,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=COLLEAGUE; calleeLocation=MEETING}},0.566,false,false
Norm{consequent=RING; conditions=Context{; calleeLocation=MEETING}},0.304,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=STRANGER; calleeLocation=ER}},0.522,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=STRANGER; calleeLocation=ER}},0.831,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=STRANGER; calleeLocation=ER}},0.169,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=STRANGER; calleeLocation=HOME}},0.178,false,false
Norm{consequent=IGNORE; conditions=Context{}},0.548,false,false
