norm,acceptance_rate,is_emerged,is_subsumed_by_emerged
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; calleeLocation=LIBRARY}},0.085,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; calleeLocation=LIBRARY}},0.896,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=FAMILY; calleeLocation=MEETING}},0.991,true,true
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=FAMILY; calleeLocation=MEETING}},0.008,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=FRIEND; calleeLocation=MEETING}},0.989,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=FRIEND}},0.922,true,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false}},0.133,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=STRANGER; calleeLocation=ER}},0.909,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=STRANGER}},0.937,true,false
Norm{consequent=RING; conditions=Context{; callUrgency=true}},0.799,false,false
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=HOME}},0.153,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=COLLEAGUE; calleeLocation=HOME}},0.989,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=false}},0.812,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; calleeLocation=PARTY}},0.088,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=STRANGER}},0.05,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=FAMILY; calleeLocation=ER}},0.009,false,false
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=FRIEND; calleeLocation=ER}},0.124,false,false
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=COLLEAGUE; calleeLocation=ER}},0.104,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=FAMILY; calleeLocation=HOME}},0.99,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=FAMILY}},0.926,true,false
Norm{consequent=RING; conditions=Context{}},0.618,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; calleeLocation=LIBRARY}},0.899,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=COLLEAGUE; calleeLocation=MEETING}},0.019,false,false
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=MEETING}},0.14,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=COLLEAGUE; calleeLocation=PARTY}},0.979,true,true
Norm{consequent=RING; conditions=Context{; callerRelationship=STRANGER}},0.73,false,false
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=PARTY}},0.139,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=COLLEAGUE}},0.92,true,false
Norm{consequent=RING; conditions=Context{; callerRelationship=COLLEAGUE}},0.732,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; calleeLocation=PARTY}},0.891,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=STRANGER; calleeLocation=PARTY}},0.896,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; calleeLocation=PARTY}},0.897,false,false
Norm{consequent=IGNORE; conditions=Context{}},0.134,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=STRANGER; calleeLocation=LIBRARY}},0.898,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=FAMILY; calleeLocation=ER}},0.981,true,true
Norm{consequent=RING; conditions=Context{; callerRelationship=FAMILY}},0.715,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=FRIEND; calleeLocation=MEETING}},0.805,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=FRIEND; calleeLocation=LIBRARY}},0.797,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=FRIEND; calleeLocation=HOME}},0.985,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=false; calleeLocation=HOME}},0.909,true,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=STRANGER; calleeLocation=MEETING}},0.905,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=STRANGER}},0.839,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=FRIEND; calleeLocation=ER}},0.989,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=FRIEND; calleeLocation=ER}},0.99,true,true
Norm{consequent=RING; conditions=Context{; callerRelationship=COLLEAGUE; calleeLocation=PARTY}},0.809,false,false
Norm{consequent=RING; conditions=Context{; calleeLocation=PARTY}},0.701,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=STRANGER; calleeLocation=PARTY}},0.816,false,false
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=STRANGER; calleeLocation=PARTY}},0.12,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=COLLEAGUE; calleeLocation=PARTY}},0.979,true,true
Norm{consequent=RING; conditions=Context{; callerRelationship=FAMILY; calleeLocation=PARTY}},0.809,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=FRIEND; calleeLocation=HOME}},0.01,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=STRANGER; calleeLocation=HOME}},0.009,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=STRANGER; calleeLocation=ER}},0.988,true,true
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; calleeLocation=ER}},0.085,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=STRANGER; calleeLocation=LIBRARY}},0.101,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=STRANGER}},0.15,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=COLLEAGUE; calleeLocation=LIBRARY}},0.817,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=FRIEND; calleeLocation=LIBRARY}},0.015,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=COLLEAGUE; calleeLocation=ER}},0.017,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=FRIEND}},0.062,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=FAMILY}},0.067,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; calleeLocation=PARTY}},0.081,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=COLLEAGUE; calleeLocation=MEETING}},0.98,true,true
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=COLLEAGUE}},0.121,false,false
Norm{consequent=RING; conditions=Context{; calleeLocation=ER}},0.693,false,false
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=STRANGER}},0.133,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=FRIEND}},0.711,false,false
Norm{consequent=RING; conditions=Context{; calleeLocation=LIBRARY}},0.702,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; calleeLocation=LIBRARY}},0.085,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; calleeLocation=MEETING}},0.068,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=FRIEND}},0.927,true,false
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=FAMILY; calleeLocation=HOME}},0.131,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; calleeLocation=HOME}},0.903,true,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=FAMILY; calleeLocation=ER}},0.991,true,true
Norm{consequent=RING; conditions=Context{; calleeLocation=MEETING}},0.715,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=STRANGER; calleeLocation=MEETING}},0.095,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true}},0.135,false,false
