norm,acceptance_rate,is_emerged,is_subsumed_by_emerged
Norm{consequent=RING; conditions=Context{; callerRelationship=FRIEND; calleeLocation=LIBRARY}},0.88,false,true
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=FRIEND; calleeLocation=LIBRARY}},0.297,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=FAMILY}},0.87,false,true
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=FAMILY}},0.13,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=COLLEAGUE}},0.915,true,false
Norm{consequent=IGNORE; conditions=Context{}},0.1,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; calleeLocation=MEETING}},0.541,false,false
Norm{consequent=RING; conditions=Context{}},0.855,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true}},0.975,true,false
Norm{consequent=RING; conditions=Context{; callerRelationship=FAMILY}},0.921,true,false
Norm{consequent=RING; conditions=Context{; callerRelationship=FRIEND; calleeLocation=HOME}},0.963,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=true; calleeLocation=HOME}},0.994,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=true; calleeLocation=ER}},0.987,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=FRIEND}},0.864,false,true
Norm{consequent=RING; conditions=Context{; callerRelationship=FRIEND}},0.916,true,false
Norm{consequent=RING; conditions=Context{; calleeLocation=HOME}},0.925,true,false
Norm{consequent=RING; conditions=Context{; callerRelationship=FRIEND; calleeLocation=MEETING}},0.861,false,true
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=COLLEAGUE; calleeLocation=HOME}},0.958,true,true
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=LIBRARY}},0.169,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=FRIEND; calleeLocation=ER}},0.947,true,true
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=MEETING}},0.19,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=STRANGER; calleeLocation=ER}},0.991,true,true
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=STRANGER}},0.513,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; calleeLocation=LIBRARY}},0.593,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=STRANGER}},0.814,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=COLLEAGUE; calleeLocation=LIBRARY}},0.985,true,true
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=COLLEAGUE; calleeLocation=LIBRARY}},0.015,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=COLLEAGUE; calleeLocation=PARTY}},0.85,false,true
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=PARTY}},0.081,false,false
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=COLLEAGUE; calleeLocation=MEETING}},0.129,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false}},0.246,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=STRANGER; calleeLocation=ER}},0.894,false,true
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=COLLEAGUE}},0.992,true,true
Norm{consequent=RING; conditions=Context{; callerRelationship=STRANGER; calleeLocation=PARTY}},0.82,false,false
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=COLLEAGUE; calleeLocation=LIBRARY}},0.107,false,false
Norm{consequent=RING; conditions=Context{; calleeLocation=ER}},0.901,true,false
Norm{consequent=RING; conditions=Context{; callUrgency=false}},0.745,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true}},0.022,false,false
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=ER}},0.075,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=COLLEAGUE; calleeLocation=ER}},0.998,true,true
Norm{consequent=RING; conditions=Context{; calleeLocation=MEETING}},0.787,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=FRIEND}},0.004,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=FRIEND; calleeLocation=HOME}},0.999,true,true
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=FAMILY; calleeLocation=PARTY}},0.046,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; calleeLocation=ER}},0.876,false,true
Norm{consequent=RING; conditions=Context{; callerRelationship=FRIEND; calleeLocation=ER}},0.949,true,true
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; calleeLocation=MEETING}},0.456,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=FRIEND; calleeLocation=HOME}},0.035,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=COLLEAGUE; calleeLocation=HOME}},0.964,true,true
Norm{consequent=RING; conditions=Context{; calleeLocation=LIBRARY}},0.804,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=FAMILY; calleeLocation=HOME}},0.999,true,true
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=COLLEAGUE; calleeLocation=MEETING}},0.024,false,false
Norm{consequent=RING; conditions=Context{; calleeLocation=PARTY}},0.895,false,false
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=COLLEAGUE}},0.058,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=STRANGER; calleeLocation=HOME}},0.37,false,false
