norm,acceptance_rate,is_emerged,is_subsumed_by_emerged
Norm{consequent=RING; conditions=Context{; callerRelationship=STRANGER; calleeLocation=LIBRARY}},0.439,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=STRANGER; calleeLocation=LIBRARY}},0.911,true,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false}},0.575,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=FAMILY; calleeLocation=HOME}},0.017,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=FAMILY; calleeLocation=ER}},0.018,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=STRANGER}},0.204,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; calleeLocation=HOME}},0.628,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true}},0.921,true,false
Norm{consequent=RING; conditions=Context{; callerRelationship=STRANGER; calleeLocation=HOME}},0.436,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=FRIEND}},0.795,false,false
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=ER}},0.252,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=FRIEND}},0.03,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=COLLEAGUE}},0.805,false,false
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=PARTY}},0.263,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=FAMILY}},0.97,true,true
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=COLLEAGUE; calleeLocation=MEETING}},0.02,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=COLLEAGUE; calleeLocation=MEETING}},0.392,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; calleeLocation=PARTY}},0.95,true,true
Norm{consequent=RING; conditions=Context{; calleeLocation=ER}},0.714,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=FAMILY}},0.617,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; callerRelationship=FAMILY; calleeLocation=MEETING}},0.019,false,false
Norm{consequent=RING; conditions=Context{; calleeLocation=MEETING}},0.716,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=FAMILY}},0.788,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=STRANGER; calleeLocation=PARTY}},0.08,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=FRIEND; calleeLocation=HOME}},0.666,false,false
Norm{consequent=RING; conditions=Context{; callerRelationship=FRIEND; calleeLocation=HOME}},0.84,false,false
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=HOME}},0.263,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=STRANGER; calleeLocation=HOME}},0.092,false,false
Norm{consequent=RING; conditions=Context{; calleeLocation=HOME}},0.707,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=FRIEND; calleeLocation=MEETING}},0.985,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=COLLEAGUE; calleeLocation=ER}},0.616,false,false
Norm{consequent=IGNORE; conditions=Context{}},0.263,false,false
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=FRIEND}},0.183,false,false
Norm{consequent=RING; conditions=Context{; calleeLocation=LIBRARY}},0.697,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=COLLEAGUE; calleeLocation=MEETING}},0.979,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=COLLEAGUE}},0.972,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=false; callerRelationship=STRANGER; calleeLocation=ER}},0.1,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false}},0.418,false,false
Norm{consequent=RING; conditions=Context{}},0.678,false,false
