norm,acceptance_rate,is_emerged,is_subsumed_by_emerged
Norm{consequent=RING; conditions=Context{; callerRelationship=STRANGER}},0.731,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; calleeLocation=LIBRARY}},0.092,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=FRIEND; calleeLocation=LIBRARY}},0.97,true,true
Norm{consequent=RING; conditions=Context{; callUrgency=true}},0.793,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=false}},0.784,false,false
Norm{consequent=RING; conditions=Context{; calleeLocation=MEETING}},0.709,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=FRIEND; calleeLocation=MEETING}},0.018,false,false
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=MEETING}},0.14,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; calleeLocation=HOME}},0.09,false,false
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=FAMILY}},0.143,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=FRIEND}},0.07,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=true; calleeLocation=ER}},0.082,false,false
Norm{consequent=IGNORE; conditions=Context{; callerRelationship=COLLEAGUE; calleeLocation=HOME}},0.11,false,false
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=HOME}},0.156,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; calleeLocation=LIBRARY}},0.085,false,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=STRANGER; calleeLocation=ER}},0.099,false,false
Norm{consequent=RING; conditions=Context{; callUrgency=true; callerRelationship=FRIEND}},0.909,true,false
Norm{consequent=IGNORE; conditions=Context{; callUrgency=false; callerRelationship=COLLEAGUE}},0.063,false,false
Norm{consequent=IGNORE; conditions=Context{; calleeLocation=PARTY}},0.138,false,false
